amplitude,electrode,suj,peaks,signal_type
0.0086132374855907,p01_T_3_4,p01,second_peak,broadband
0.0101435996294148,p01_T_4_5,p01,second_peak,broadband
0.009907160582275,p01_T_5_6,p01,second_peak,broadband
0.0116248306417877,p01_T_6_7,p01,second_peak,broadband
0.0104973310020765,p01_T_7_8,p01,second_peak,broadband
0.0101475859126603,p01_TB_3_4,p01,second_peak,broadband
0.0090912443006947,p01_TB_4_5,p01,second_peak,broadband
0.0107858456682472,p01_TB_5_6,p01,second_peak,broadband
0.0080028180081515,p01_TB_11_12,p01,second_peak,broadband
0.0193204845628882,p02_H_5_6,p02,second_peak,broadband
0.0329365632647092,p02_H_6_7,p02,second_peak,broadband
0.0342265166788897,p02_H_7_8,p02,second_peak,broadband
0.0161825601465943,p02_H_8_9,p02,second_peak,broadband
0.0318068726168759,p02_H_9_10,p02,second_peak,broadband
0.0229081057879339,p02_H_10_11,p02,second_peak,broadband
0.0177497487536879,p02_H_11_12,p02,second_peak,broadband
0.0131600867009843,p02_H_12_13,p02,second_peak,broadband
0.0085699135489174,p02_H_13_14,p02,second_peak,broadband
0.0072192735884992,p02_H_14_15,p02,second_peak,broadband
0.0196375443894327,p02_H'_5_6,p02,second_peak,broadband
0.0234541726663771,p02_H'_6_7,p02,second_peak,broadband
0.0214356601326412,p02_H'_7_8,p02,second_peak,broadband
0.0257118937549881,p02_H'_8_9,p02,second_peak,broadband
0.0157391847296325,p02_H'_9_10,p02,second_peak,broadband
0.0138086984403529,p02_H'_10_11,p02,second_peak,broadband
0.0087742284433745,p02_H'_11_12,p02,second_peak,broadband
0.0135325702112512,p02_H'_12_13,p02,second_peak,broadband
0.0085299646631135,p02_Im'_5_6,p02,second_peak,broadband
0.0083249036939422,p02_Im'_6_7,p02,second_peak,broadband
0.010195779243435,p02_Im'_7_8,p02,second_peak,broadband
0.011683647685844,p02_Ip_1_2,p02,second_peak,broadband
0.0131890666998041,p02_Ip'_7_8,p02,second_peak,broadband
0.0122022423369692,p02_OF_12_13,p02,second_peak,broadband
0.0119442521329022,p03_A'_1_2,p03,second_peak,broadband
0.0110040320005407,p03_A'_2_3,p03,second_peak,broadband
0.0097554869075645,p03_A'_3_4,p03,second_peak,broadband
0.0099601585182905,p03_A'_11_12,p03,second_peak,broadband
0.0078094389104461,p03_A'_12_13,p03,second_peak,broadband
0.009898873661277,p03_A'_13_14,p03,second_peak,broadband
0.0086506401902761,p03_B'_1_2,p03,second_peak,broadband
0.0113564338847289,p03_B'_2_3,p03,second_peak,broadband
0.0085501145157459,p03_B'_3_4,p03,second_peak,broadband
0.0105130248754562,p03_B'_8_9,p03,second_peak,broadband
0.011329126981422,p03_B'_11_12,p03,second_peak,broadband
0.0098392900684184,p03_B'_12_13,p03,second_peak,broadband
0.0088447225233029,p03_C'_1_2,p03,second_peak,broadband
0.029193265974002,p03_H_6_7,p03,second_peak,broadband
0.0183970777846407,p03_H'_6_7,p03,second_peak,broadband
0.0100055945939029,p03_H'_7_8,p03,second_peak,broadband
0.0106246363940781,p03_H'_8_9,p03,second_peak,broadband
0.0107348766000069,p03_H'_9_10,p03,second_peak,broadband
0.007204893893869,p03_H'_10_11,p03,second_peak,broadband
0.0090750115581699,p03_Ia'_3_4,p03,second_peak,broadband
0.0093703676640022,p03_Ia'_4_5,p03,second_peak,broadband
0.0081909181156094,p03_OF'_5_6,p03,second_peak,broadband
0.010524154355249,p03_OF'_10_11,p03,second_peak,broadband
0.0115040936474523,p03_OF'_11_12,p03,second_peak,broadband
0.0149169528661091,p03_OP'_4_5,p03,second_peak,broadband
0.0096874154410235,p03_OP'_6_7,p03,second_peak,broadband
0.008322501518827,p03_T'_7_8,p03,second_peak,broadband
0.0090652031598049,p03_TB_10_11,p03,second_peak,broadband
0.0118251058469175,p03_TB'_6_7,p03,second_peak,broadband
0.0110823327989087,p03_TB'_7_8,p03,second_peak,broadband
0.0093772503141422,p03_TB'_8_9,p03,second_peak,broadband
0.0085352369841299,p03_TB'_9_10,p03,second_peak,broadband
0.0073001557111503,p03_TB'_10_11,p03,second_peak,broadband
0.0081859100278653,p03_TP'_2_3,p03,second_peak,broadband
0.0107729573705044,p03_TP'_3_4,p03,second_peak,broadband
0.0096091033705198,p03_TP'_7_8,p03,second_peak,broadband
0.0099833333454262,p03_TP'_8_9,p03,second_peak,broadband
0.0107745752867369,p04_A'_7_8,p04,second_peak,broadband
0.0095885927816387,p04_A'_8_9,p04,second_peak,broadband
0.00941694111103,p04_A'_9_10,p04,second_peak,broadband
0.0120481495345326,p04_A'_10_11,p04,second_peak,broadband
0.0085536853928918,p04_A'_11_12,p04,second_peak,broadband
0.0125090504827001,p04_B'_3_4,p04,second_peak,broadband
0.0086027656655558,p04_B'_4_5,p04,second_peak,broadband
0.0148726441869966,p04_B'_5_6,p04,second_peak,broadband
0.0088854990563882,p04_B'_8_9,p04,second_peak,broadband
0.0116147858974711,p04_B'_9_10,p04,second_peak,broadband
0.0107156246074069,p04_B'_10_11,p04,second_peak,broadband
0.0072823002156816,p04_C'_1_2,p04,second_peak,broadband
0.0104506177440456,p04_C'_4_5,p04,second_peak,broadband
0.0096292007737959,p04_C'_5_6,p04,second_peak,broadband
0.0122801696105655,p04_C'_11_12,p04,second_peak,broadband
0.0103320189965788,p04_C'_12_13,p04,second_peak,broadband
0.0092423088164636,p04_FCA'_6_7,p04,second_peak,broadband
0.0118504163880548,p04_FCA'_9_10,p04,second_peak,broadband
0.0099103424040996,p04_FCA'_10_11,p04,second_peak,broadband
0.0099470754747847,p04_FCA'_11_12,p04,second_peak,broadband
0.0080347207507816,p04_FCA'_12_13,p04,second_peak,broadband
0.0107008448395614,p04_GPH'_1_2,p04,second_peak,broadband
0.0118856861983792,p04_GPH'_2_3,p04,second_peak,broadband
0.0122322769806123,p04_GPH'_10_11,p04,second_peak,broadband
0.0248331031384766,p04_H_7_8,p04,second_peak,broadband
0.0242571192094274,p04_H_8_9,p04,second_peak,broadband
0.0159637514301188,p04_H_9_10,p04,second_peak,broadband
0.0203245894631966,p04_H_10_11,p04,second_peak,broadband
0.0121668942280427,p04_H_11_12,p04,second_peak,broadband
0.0126646940880623,p04_H_12_13,p04,second_peak,broadband
0.0084729562917015,p04_H_13_14,p04,second_peak,broadband
0.0122578672774113,p04_H_14_15,p04,second_peak,broadband
0.0138890275255663,p04_H'_5_6,p04,second_peak,broadband
0.0267261401897752,p04_H'_6_7,p04,second_peak,broadband
0.0187435984312812,p04_H'_7_8,p04,second_peak,broadband
0.024525079300877,p04_H'_8_9,p04,second_peak,broadband
0.0177834807866631,p04_H'_9_10,p04,second_peak,broadband
0.0197043826126404,p04_H'_10_11,p04,second_peak,broadband
0.0149674942891165,p04_H'_11_12,p04,second_peak,broadband
0.0151160104272991,p04_H'_12_13,p04,second_peak,broadband
0.0110720043193324,p04_Hetb'_1_2,p04,second_peak,broadband
0.0086176203183537,p04_Hetp_14_15,p04,second_peak,broadband
0.0092186769372971,p04_OT_2_3,p04,second_peak,broadband
0.0097650134612845,p04_OT_3_4,p04,second_peak,broadband
0.0107369412450304,p04_OT'_1_2,p04,second_peak,broadband
0.0100453181321283,p04_OT'_3_4,p04,second_peak,broadband
0.0100341096854356,p04_OT'_4_5,p04,second_peak,broadband
0.0123366646920184,p04_PFG'_5_6,p04,second_peak,broadband
0.0101613904449249,p04_PFG'_6_7,p04,second_peak,broadband
0.0115889584875476,p04_PFG'_7_8,p04,second_peak,broadband
0.0169190658085612,p04_PFG'_8_9,p04,second_peak,broadband
0.0086356534366112,p04_PFG'_9_10,p04,second_peak,broadband
0.0137134245645563,p04_PFG'_10_11,p04,second_peak,broadband
0.0121457336075634,p04_PFG'_11_12,p04,second_peak,broadband
0.0088302328591271,p05_H_5_6,p05,second_peak,broadband
0.0068679526277246,p05_H_6_7,p05,second_peak,broadband
0.0088386342913647,p05_H_7_8,p05,second_peak,broadband
0.0155922405107827,p05_H_8_9,p05,second_peak,broadband
0.0151327356346462,p05_H_9_10,p05,second_peak,broadband
0.0239199208750734,p05_H_10_11,p05,second_peak,broadband
0.0356663419021742,p05_H_11_12,p05,second_peak,broadband
0.0094841477438318,p05_H'_5_6,p05,second_peak,broadband
0.0249437615559233,p05_H'_6_7,p05,second_peak,broadband
0.017863021048366,p05_H'_7_8,p05,second_peak,broadband
0.0206701565888746,p05_H'_8_9,p05,second_peak,broadband
0.0131512795508956,p05_H'_9_10,p05,second_peak,broadband
0.0130395204457835,p05_H'_10_11,p05,second_peak,broadband
0.017626286014673,p05_H'_11_12,p05,second_peak,broadband
0.0158548265365973,p05_H'_12_13,p05,second_peak,broadband
0.0091366470276944,p05_OF'_7_8,p05,second_peak,broadband
0.0117397790948655,p05_T'_2_3,p05,second_peak,broadband
0.0103997607895739,p05_TB'_1_2,p05,second_peak,broadband
0.0116942592987936,p06_A'_1_2,p06,second_peak,broadband
0.0091474247339771,p06_A'_3_4,p06,second_peak,broadband
0.0089106624429414,p06_B'_1_2,p06,second_peak,broadband
0.0102039415867091,p06_B'_4_5,p06,second_peak,broadband
0.0107863043935617,p06_B'_5_6,p06,second_peak,broadband
0.0070644327936589,p06_B'_6_7,p06,second_peak,broadband
0.0118927244108624,p06_C'_5_6,p06,second_peak,broadband
0.0134775256827799,p06_C'_6_7,p06,second_peak,broadband
0.009098679071805,p06_FCA'_4_5,p06,second_peak,broadband
0.0105469085537966,p06_FCA'_5_6,p06,second_peak,broadband
0.0086010319340926,p06_FCA'_6_7,p06,second_peak,broadband
0.0109537670429835,p06_GC_1_2,p06,second_peak,broadband
0.0108135872521232,p06_GC'_6_7,p06,second_peak,broadband
0.008927347198743,p06_GC'_7_8,p06,second_peak,broadband
0.0064951981434899,p06_GC'_8_9,p06,second_peak,broadband
0.0105528917234889,p06_GC'_9_10,p06,second_peak,broadband
0.0147647650449656,p06_H'_5_6,p06,second_peak,broadband
0.0159779790587301,p06_H'_6_7,p06,second_peak,broadband
0.0209315026343823,p06_H'_7_8,p06,second_peak,broadband
0.016500214175049,p06_H'_8_9,p06,second_peak,broadband
0.0123531430809215,p06_H'_9_10,p06,second_peak,broadband
0.0166825573618745,p06_H'_10_11,p06,second_peak,broadband
0.0134627387770429,p06_H'_11_12,p06,second_peak,broadband
0.0123980409413931,p06_H'_12_13,p06,second_peak,broadband
0.0095523592750864,p06_LesB_1_2,p06,second_peak,broadband
0.0100224103980972,p06_LesB_2_3,p06,second_peak,broadband
0.0065239634899153,p06_LesB_3_4,p06,second_peak,broadband
0.0112770300047113,p06_LesB_4_5,p06,second_peak,broadband
0.0104128010631256,p06_OL'_1_2,p06,second_peak,broadband
0.0102833384013158,p06_OL'_7_8,p06,second_peak,broadband
0.0074853096323201,p06_OL'_9_10,p06,second_peak,broadband
0.0104374779935954,p06_OT'_5_6,p06,second_peak,broadband
0.0112832448278959,p06_OT'_11_12,p06,second_peak,broadband
0.0099199284086617,p06_OT'_12_13,p06,second_peak,broadband
0.008458845366516,p06_TB'_4_5,p06,second_peak,broadband
0.0129997456253735,p06_TB'_9_10,p06,second_peak,broadband
0.0091321993461795,p06_TP'_1_2,p06,second_peak,broadband
0.010285431058387,p06_TP'_2_3,p06,second_peak,broadband
0.0101583347414704,p06_TP'_3_4,p06,second_peak,broadband
0.0180489259781243,p07_H_5_6,p07,second_peak,broadband
0.0119879309495681,p07_H_6_7,p07,second_peak,broadband
0.015987658202883,p07_H_7_8,p07,second_peak,broadband
0.0169437059451316,p07_H_8_9,p07,second_peak,broadband
0.0157866440356909,p07_H_9_10,p07,second_peak,broadband
0.0208505308147212,p07_H_10_11,p07,second_peak,broadband
0.008499340303701,p07_H_11_12,p07,second_peak,broadband
0.0113879877091107,p07_H_12_13,p07,second_peak,broadband
0.0095997796537704,p07_H_13_14,p07,second_peak,broadband
0.0088265941564065,p07_Im_4_5,p07,second_peak,broadband
0.0101135480611581,p07_Im_5_6,p07,second_peak,broadband
0.0088137937230287,p07_Im'_2_3,p07,second_peak,broadband
0.0116821036160627,p07_Im'_3_4,p07,second_peak,broadband
0.0110120649644247,p07_Im'_14_15,p07,second_peak,broadband
0.0084649984243277,p07_OC_5_6,p07,second_peak,broadband
0.0105973342728588,p07_OC_6_7,p07,second_peak,broadband
0.0089224083771612,p07_OP_1_2,p07,second_peak,broadband
0.0123751496387682,p07_OP_2_3,p07,second_peak,broadband
0.0082146117324233,p07_OP_3_4,p07,second_peak,broadband
0.0088952032788109,p07_OP_4_5,p07,second_peak,broadband
0.0097747820636052,p07_PA_2_3,p07,second_peak,broadband
0.0094088316979281,p07_PA_3_4,p07,second_peak,broadband
0.0106905918503421,p08_A_1_2,p08,second_peak,broadband
0.0111982208278605,p08_A_2_3,p08,second_peak,broadband
0.0093767555702893,p08_A_3_4,p08,second_peak,broadband
0.0125430823250278,p08_A_4_5,p08,second_peak,broadband
0.0098225217026864,p08_A_5_6,p08,second_peak,broadband
0.0095610933992986,p08_A_9_10,p08,second_peak,broadband
0.0107167722751077,p08_A_12_13,p08,second_peak,broadband
0.0095166429122278,p08_C_8_9,p08,second_peak,broadband
0.0098800288485043,p08_C_9_10,p08,second_peak,broadband
0.0113564971710385,p08_C_10_11,p08,second_peak,broadband
0.0100687882172001,p08_C_11_12,p08,second_peak,broadband
0.0131815650973736,p08_H_5_6,p08,second_peak,broadband
0.0134108765921815,p08_H_6_7,p08,second_peak,broadband
0.0150786857088438,p08_H_7_8,p08,second_peak,broadband
0.0168202735893178,p08_H_8_9,p08,second_peak,broadband
0.0128755176443631,p08_H_9_10,p08,second_peak,broadband
0.0132689763037969,p08_H_10_11,p08,second_peak,broadband
0.0090776937139562,p08_H_11_12,p08,second_peak,broadband
0.0109652009333428,p08_H_12_13,p08,second_peak,broadband
0.0090740116152171,p08_H_13_14,p08,second_peak,broadband
0.0103272104093198,p08_H'_6_7,p08,second_peak,broadband
0.0135970715983593,p08_H'_7_8,p08,second_peak,broadband
0.0193795496555476,p08_H'_8_9,p08,second_peak,broadband
0.023957107911233,p08_H'_9_10,p08,second_peak,broadband
0.0248210634644696,p08_H'_10_11,p08,second_peak,broadband
0.0140936513089553,p08_H'_11_12,p08,second_peak,broadband
0.0109915915071819,p08_H'_12_13,p08,second_peak,broadband
0.0110652453334687,p08_H'_13_14,p08,second_peak,broadband
0.0071184120765243,p08_Ia_1_2,p08,second_peak,broadband
0.0114173737270116,p08_Ia_2_3,p08,second_peak,broadband
0.0094158506507815,p08_Im_8_9,p08,second_peak,broadband
0.0113846424531572,p08_Im_9_10,p08,second_peak,broadband
0.0106222760307778,p08_T_1_2,p08,second_peak,broadband
0.0125711377969223,p08_T_2_3,p08,second_peak,broadband
0.0100322696670139,p08_T_3_4,p08,second_peak,broadband
0.0080583858007924,p08_T_4_5,p08,second_peak,broadband
0.0105772050793678,p08_T_5_6,p08,second_peak,broadband
0.011178594187928,p08_T_6_7,p08,second_peak,broadband
0.0094970059955952,p08_T_7_8,p08,second_peak,broadband
0.0087862473769521,p08_TB_1_2,p08,second_peak,broadband
0.0086684565823047,p08_TB_2_3,p08,second_peak,broadband
0.0098857442489636,p08_TP_1_2,p08,second_peak,broadband
0.0098304684425511,p08_TP_2_3,p08,second_peak,broadband
0.0081668930515029,p08_TP_3_4,p08,second_peak,broadband
0.0093267938372031,p08_TP_4_5,p08,second_peak,broadband
0.0104082027919197,p08_TP_5_6,p08,second_peak,broadband
0.0104245743070684,p08_TP_6_7,p08,second_peak,broadband
0.0133868776290836,p08_TP_7_8,p08,second_peak,broadband
0.0131493517102689,p08_TP_8_9,p08,second_peak,broadband
0.010581655752987,p08_TP_9_10,p08,second_peak,broadband
0.008999844267388,p08_TP_10_11,p08,second_peak,broadband
0.0126179143464792,p09_A'_1_2,p09,second_peak,broadband
0.012890100638598,p09_A'_2_3,p09,second_peak,broadband
0.0132117944585703,p09_A'_3_4,p09,second_peak,broadband
0.0107954454663349,p09_C_8_9,p09,second_peak,broadband
0.0103337608358863,p09_C_9_10,p09,second_peak,broadband
0.0119314911749248,p09_C_10_11,p09,second_peak,broadband
0.008687416432313,p09_FCA_12_13,p09,second_peak,broadband
0.0241053954544053,p09_H_5_6,p09,second_peak,broadband
0.0200327113273582,p09_H_6_7,p09,second_peak,broadband
0.0391776030431346,p09_H_7_8,p09,second_peak,broadband
0.0203842173279277,p09_H_8_9,p09,second_peak,broadband
0.0390590391256333,p09_H_9_10,p09,second_peak,broadband
0.0157855845806697,p09_H_10_11,p09,second_peak,broadband
0.0129711242015701,p09_H_11_12,p09,second_peak,broadband
0.0092380481433156,p09_H_12_13,p09,second_peak,broadband
0.0093002600108698,p09_H_13_14,p09,second_peak,broadband
0.010132985369522,p09_H'_5_6,p09,second_peak,broadband
0.0133914298124326,p09_H'_8_9,p09,second_peak,broadband
0.013750880338072,p09_H'_9_10,p09,second_peak,broadband
0.0127271602189774,p09_H'_10_11,p09,second_peak,broadband
0.0098874005186955,p09_H'_11_12,p09,second_peak,broadband
0.009361881536298,p09_H'_12_13,p09,second_peak,broadband
0.010872310507201,p09_H'_13_14,p09,second_peak,broadband
0.0125837423761741,p09_H'_14_15,p09,second_peak,broadband
0.0089324057102734,p09_HA'_1_2,p09,second_peak,broadband
0.0119375199698943,p09_HA'_4_5,p09,second_peak,broadband
0.010003209009809,p10_GC_7_8,p10,second_peak,broadband
0.0145621702543616,p10_H_7_8,p10,second_peak,broadband
0.013997950442279,p10_H_8_9,p10,second_peak,broadband
0.0176969134442026,p10_H_9_10,p10,second_peak,broadband
0.0128864205423925,p10_H_10_11,p10,second_peak,broadband
0.0067218851439026,p10_H_11_12,p10,second_peak,broadband
0.0091457975911123,p10_H_12_13,p10,second_peak,broadband
0.0155622524319032,p10_H_13_14,p10,second_peak,broadband
0.0114182577749537,p10_H_14_15,p10,second_peak,broadband
0.0094369688805141,p10_Ia_4_5,p10,second_peak,broadband
0.0099103776964115,p10_Ia_5_6,p10,second_peak,broadband
0.0112976391236687,p10_Ia_6_7,p10,second_peak,broadband
0.0136754069865088,p10_Ip_6_7,p10,second_peak,broadband
0.0098271153761441,p10_Ip_7_8,p10,second_peak,broadband
0.0097410873468353,p10_Ip_8_9,p10,second_peak,broadband
0.0163380459455392,p11_CP'_5_6,p11,second_peak,broadband
0.0116883670229143,p11_H'_2_3,p11,second_peak,broadband
0.0112878568439949,p11_H'_6_7,p11,second_peak,broadband
0.0084686200326696,p11_H'_7_8,p11,second_peak,broadband
0.0119098650180241,p11_H'_8_9,p11,second_peak,broadband
0.0116450996937944,p11_H'_9_10,p11,second_peak,broadband
0.0075745346774026,p11_Id'_2_3,p11,second_peak,broadband
0.0100843478969172,p11_Id'_3_4,p11,second_peak,broadband
0.0095996238408627,p11_Id'_4_5,p11,second_peak,broadband
0.0096077093774526,p11_Id'_5_6,p11,second_peak,broadband
0.0129594423314885,p11_Id'_6_7,p11,second_peak,broadband
0.0083923355194433,p11_Id'_8_9,p11,second_peak,broadband
0.0232078643664484,p11_Ie'_6_7,p11,second_peak,broadband
0.0154435323370279,p11_Ie'_7_8,p11,second_peak,broadband
0.0134217423991958,p11_Ie'_8_9,p11,second_peak,broadband
0.0109052290443892,p11_Ie'_10_11,p11,second_peak,broadband
0.0100529033320446,p11_Ie'_11_12,p11,second_peak,broadband
0.0103956735527213,p11_OF'_3_4,p11,second_peak,broadband
0.0073090325378741,p11_OF'_4_5,p11,second_peak,broadband
0.0080201453988029,p11_OF'_9_10,p11,second_peak,broadband
0.0085556240952493,p11_OP'_1_2,p11,second_peak,broadband
0.0114766353353627,p11_OP'_2_3,p11,second_peak,broadband
0.0113821936602696,p11_OP'_3_4,p11,second_peak,broadband
0.0125717815521404,p11_OP'_4_5,p11,second_peak,broadband
0.0085742301563137,p11_T'_2_3,p11,second_peak,broadband
0.0162416641060955,p11_T'_3_4,p11,second_peak,broadband
0.0170623653696249,p11_T'_4_5,p11,second_peak,broadband
0.0270465991119333,p11_T'_5_6,p11,second_peak,broadband
0.0213488011377159,p11_T'_6_7,p11,second_peak,broadband
0.0154970790183789,p11_T'_7_8,p11,second_peak,broadband
0.01512895830679,p11_T'_8_9,p11,second_peak,broadband
0.0106258745370455,p11_T'_9_10,p11,second_peak,broadband
